SlowInstructions,Statement,Correct,SlowInstrLoop.thisRepN,SlowInstrLoop.thisTrialN,SlowInstrLoop.thisN,SlowInstrLoop.thisIndex,SlowLoop.thisRepN,SlowLoop.thisTrialN,SlowLoop.thisN,SlowLoop.thisIndex,SlowInstrText.started,SlowInstrText.stopped,SlowInstrKey.keys,SlowInstrKey.rt,SlowInstrKey.started,SlowInstrKey.stopped,polygon.started,polygon.stopped,SlowText.started,SlowText.stopped,SlowKey.keys,SlowKey.corr,SlowKey.rt,SlowKey.started,SlowKey.stopped,EndStudyText.started,EndStudyText.stopped,endstudykey.keys,endstudykey.rt,endstudykey.started,endstudykey.stopped,participant,session,date,expName,psychopyVersion,frameRate,
"You will be shown a total of 160 statements pertaining to mathematics, science, and social concepts. Your task is to determine whether each statement is true or false. Some statements will be difficult and some will be easier.  We do not expect you to know the correct answer for all 160 statements.  Press E to Continue",,,0,0,0,0,,,,,11.395819200901315,None,e,0.06679355492815375,11.395819200901315,None,,,,,,,,,,,,,,,,215,001,2021_Nov_21_1214,InfinityThesisTest5,2021.2.3,60.22183361558391,
We urge you to try your best and take your time. Each statement will appear on your screen and you will have as much time as you need to decide if it is true or false. Press E to continue,,,0,1,1,1,,,,,11.49834414490033,None,e,0.529160117963329,11.49834414490033,None,,,,,,,,,,,,,,,,215,001,2021_Nov_21_1214,InfinityThesisTest5,2021.2.3,60.22183361558391,
"If the statement is true, you will press the “E” key on your keyboard with your left pointer finger; if the statement is false, you will press the “I” key on your keyboard with your right pointer finger. Press E to continue",,,0,2,2,2,,,,,12.065252072992735,None,e,0.20818171801511198,12.065252072992735,None,,,,,,,,,,,,,,,,215,001,2021_Nov_21_1214,InfinityThesisTest5,2021.2.3,60.22183361558391,
,Space has an end,i,,,,,0,0,0,1,,,,,,,12.331886551924981,12.831988830002956,12.815214645001106,None,i,1,1.8344410130521283,12.331886551924981,None,,,,,,,215,001,2021_Nov_21_1214,InfinityThesisTest5,2021.2.3,60.22183361558391,
,Time  goes on forever,e,,,,,0,1,1,2,,,,,,,14.19889209291432,14.716125618899241,14.69905336399097,None,e,1,1.7753212599782273,14.19889209291432,None,,,,,,,215,001,2021_Nov_21_1214,InfinityThesisTest5,2021.2.3,60.22183361558391,
,A minute is infinite,i,,,,,0,2,2,0,,,,,,,15.999129058909602,16.49890588398557,16.48278204491362,None,i,1,1.4332602319773287,15.999129058909602,None,,,,,,,215,001,2021_Nov_21_1214,InfinityThesisTest5,2021.2.3,60.22183361558391,
,Numbers are finite,i,,,,,0,3,3,3,,,,,,,17.465817574993707,17.966106646927074,17.93285430292599,None,i,1,1.7203242339892313,17.465817574993707,None,,,,,,,215,001,2021_Nov_21_1214,InfinityThesisTest5,2021.2.3,60.22183361558391,
,An inch cannot go on forever,e,,,,,0,4,4,4,,,,,,,19.23305418889504,19.732917642919347,19.71651902690064,None,e,1,2.8678334510186687,19.23305418889504,None,,,,,,,215,001,2021_Nov_21_1214,InfinityThesisTest5,2021.2.3,60.22183361558391,
,,,,,,,,,,,,,,,,,,,,,,,,,,22.148985564010218,None,e,2.3266974420985207,22.148985564010218,None,215,001,2021_Nov_21_1214,InfinityThesisTest5,2021.2.3,60.22183361558391,
