Statement,Correct,n,SlowKey.corr_mean,SlowKey.corr_raw,SlowKey.corr_std,SlowKey.keys_raw,SlowKey.rt_mean,SlowKey.rt_raw,SlowKey.rt_std,SlowKey.started_mean,SlowKey.started_raw,SlowKey.started_std,SlowKey.stopped_raw,SlowText.started_mean,SlowText.started_raw,SlowText.started_std,SlowText.stopped_raw,polygon.started_mean,polygon.started_raw,polygon.started_std,polygon.stopped_mean,polygon.stopped_raw,polygon.stopped_std,order
A minute is infinite,i,1.0,0.0,0.0,0.0,'e',4.6811604499816895,4.6811604499816895,0.0,44.4600715637207,44.4600715637207,0.0,,44.926666259765625,44.926666259765625,0.0,,44.4600715637207,44.4600715637207,0.0,44.95994567871094,44.95994567871094,0.0,1.0
Space has an end,i,1.0,1.0,1.0,0.0,'i',3.2155330181121826,3.2155330181121826,0.0,41.208709716796875,41.208709716796875,0.0,,41.69150161743164,41.69150161743164,0.0,,41.208709716796875,41.208709716796875,0.0,41.70884704589844,41.70884704589844,0.0,0.0
Time  goes on forever,e,1.0,1.0,1.0,0.0,'e',3.9538910388946533,3.9538910388946533,0.0,53.84421920776367,53.84421920776367,0.0,,54.310340881347656,54.310340881347656,0.0,,53.84421920776367,53.84421920776367,0.0,54.344146728515625,54.344146728515625,0.0,4.0
Numbers are finite,i,1.0,1.0,1.0,0.0,'i',1.8284704685211182,1.8284704685211182,0.0,49.175411224365234,49.175411224365234,0.0,,49.658451080322266,49.658451080322266,0.0,,49.175411224365234,49.175411224365234,0.0,49.676536560058594,49.676536560058594,0.0,2.0
An inch cannot go on forever,e,1.0,1.0,1.0,0.0,'e',2.7769787311553955,2.7769787311553955,0.0,51.025726318359375,51.025726318359375,0.0,,51.510372161865234,51.510372161865234,0.0,,51.025726318359375,51.025726318359375,0.0,51.5271110534668,51.5271110534668,0.0,3.0

extraInfo
participant,211
session,001
date,2021_Nov_21_1211
expName,InfinityThesisTest5
psychopyVersion,2021.2.3
frameRate,60.0065414613916
