Statement,Correct,n,Fasttext.started_mean,Fasttext.started_raw,Fasttext.started_std,Fasttext.stopped_raw,Timer.started_raw,Timer.stopped_raw,fixcross.started_mean,fixcross.started_raw,fixcross.started_std,fixcross.stopped_mean,fixcross.stopped_raw,fixcross.stopped_std,key_resp.corr_mean,key_resp.corr_raw,key_resp.corr_std,key_resp.keys_raw,key_resp.rt_mean,key_resp.rt_raw,key_resp.rt_std,key_resp.started_mean,key_resp.started_raw,key_resp.started_std,key_resp.stopped_raw,order
A minute is infinite,i,1.0,63.44813537597656,63.44813537597656,0.0,,,,62.96560287475586,62.96560287475586,0.0,63.46506881713867,63.46506881713867,0.0,1.0,1.0,0.0,'i',1.3309656381607056,1.3309656381607056,0.0,63.44813537597656,63.44813537597656,0.0,,4.0
Space has an end,i,1.0,61.36552047729492,61.36552047729492,0.0,,,,60.88180160522461,60.88180160522461,0.0,61.38156509399414,61.38156509399414,0.0,0.0,0.0,0.0,'e',1.577606439590454,1.577606439590454,0.0,61.36552047729492,61.36552047729492,0.0,,3.0
Time  goes on forever,e,1.0,52.79826736450195,52.79826736450195,0.0,57.79851558303926,55.798017886898016,55.99749975895975,52.31534957885742,52.31534957885742,0.0,52.81492614746094,52.81492614746094,0.0,0.0,0.0,0.0,,,,,52.79826736450195,52.79826736450195,0.0,,1.0
Numbers are finite,i,1.0,51.46446990966797,51.46446990966797,0.0,,,,50.982364654541016,50.982364654541016,0.0,51.49773025512695,51.49773025512695,0.0,0.0,0.0,0.0,'e',0.8265323638916016,0.8265323638916016,0.0,51.46446990966797,51.46446990966797,0.0,,0.0
An inch cannot go on forever,e,1.0,58.782012939453125,58.782012939453125,0.0,,,,58.29804611206055,58.29804611206055,0.0,58.798397064208984,58.798397064208984,0.0,1.0,1.0,0.0,'e',2.077314853668213,2.077314853668213,0.0,58.782012939453125,58.782012939453125,0.0,58.29804700193927,2.0

extraInfo
participant,0
session,001
date,2021_Nov_20_1157
expName,InfinityThesisTest5
psychopyVersion,2021.2.3
frameRate,60.31355559948422
