Statement,Correct,n,Fasttext.started_mean,Fasttext.started_raw,Fasttext.started_std,Fasttext.stopped_raw,Timer.started_raw,Timer.stopped_raw,fixcross.started_mean,fixcross.started_raw,fixcross.started_std,fixcross.stopped_mean,fixcross.stopped_raw,fixcross.stopped_std,key_resp.corr_mean,key_resp.corr_raw,key_resp.corr_std,key_resp.keys_raw,key_resp.rt_mean,key_resp.rt_raw,key_resp.rt_std,key_resp.started_mean,key_resp.started_raw,key_resp.started_std,key_resp.stopped_raw,order
A minute is infinite,i,1.0,32.424720764160156,32.424720764160156,0.0,,,,31.94036293029785,31.94036293029785,0.0,32.4411735534668,32.4411735534668,0.0,1.0,1.0,0.0,'i',1.3128550052642822,1.3128550052642822,0.0,32.424720764160156,32.424720764160156,0.0,,3.0
Space has an end,i,1.0,34.2413330078125,34.2413330078125,0.0,,,,33.75786590576172,33.75786590576172,0.0,34.25764465332031,34.25764465332031,0.0,1.0,1.0,0.0,'i',1.850281834602356,1.850281834602356,0.0,34.2413330078125,34.2413330078125,0.0,,4.0
Time  goes on forever,e,1.0,30.907394409179688,30.907394409179688,0.0,,,,30.42461585998535,30.42461585998535,0.0,30.924373626708984,30.924373626708984,0.0,1.0,1.0,0.0,'e',1.0003108978271484,1.0003108978271484,0.0,30.907394409179688,30.907394409179688,0.0,,2.0
Numbers are finite,i,1.0,28.123016357421875,28.123016357421875,0.0,,,,27.623046875,27.623046875,0.0,28.123016357421875,28.123016357421875,0.0,1.0,1.0,0.0,'i',2.278822660446167,2.278822660446167,0.0,28.123016357421875,28.123016357421875,0.0,27.62304644298274,1.0
An inch cannot go on forever,e,1.0,22.122713088989258,22.122713088989258,0.0,'27.123566',25.12402866319753,,21.655895233154297,21.655895233154297,0.0,22.15608787536621,22.15608787536621,0.0,0.0,0.0,0.0,,,,,22.122713088989258,22.122713088989258,0.0,,0.0

extraInfo
participant,0
session,001
date,2021_Nov_20_1324
expName,InfinityThesisTest5
psychopyVersion,2021.2.3
frameRate,60.03691431682381
