Statement,Correct,n,SlowKey.corr_mean,SlowKey.corr_raw,SlowKey.corr_std,SlowKey.keys_raw,SlowKey.rt_mean,SlowKey.rt_raw,SlowKey.rt_std,SlowKey.started_mean,SlowKey.started_raw,SlowKey.started_std,SlowKey.stopped_raw,SlowText.started_mean,SlowText.started_raw,SlowText.started_std,SlowText.stopped_raw,polygon.started_mean,polygon.started_raw,polygon.started_std,polygon.stopped_mean,polygon.stopped_raw,polygon.stopped_std,order
A minute is infinite,i,1.0,1.0,1.0,0.0,'i',1.5505355596542358,1.5505355596542358,0.0,34.42024612426758,34.42024612426758,0.0,,34.90249252319336,34.90249252319336,0.0,,34.42024612426758,34.42024612426758,0.0,34.93703079223633,34.93703079223633,0.0,3.0
Space has an end,i,1.0,1.0,1.0,0.0,'i',1.7942602634429932,1.7942602634429932,0.0,30.70172882080078,30.70172882080078,0.0,,31.18662452697754,31.18662452697754,0.0,,30.70172882080078,30.70172882080078,0.0,31.203319549560547,31.203319549560547,0.0,1.0
Time  goes on forever,e,1.0,1.0,1.0,0.0,'e',1.8534471988677979,1.8534471988677979,0.0,32.535423278808594,32.535423278808594,0.0,,33.02066421508789,33.02066421508789,0.0,,32.535423278808594,32.535423278808594,0.0,33.0353889465332,33.0353889465332,0.0,2.0
Numbers are finite,i,1.0,1.0,1.0,0.0,'i',1.4552381038665771,1.4552381038665771,0.0,29.20192527770996,29.20192527770996,0.0,,29.6702823638916,29.6702823638916,0.0,,29.20192527770996,29.20192527770996,0.0,29.70391273498535,29.70391273498535,0.0,0.0
An inch cannot go on forever,e,1.0,1.0,1.0,0.0,'e',4.497778415679932,4.497778415679932,0.0,36.02032470703125,36.02032470703125,0.0,,36.50422286987305,36.50422286987305,0.0,,36.02032470703125,36.02032470703125,0.0,36.520545959472656,36.520545959472656,0.0,4.0

extraInfo
participant,214
session,001
date,2021_Nov_21_1214
expName,InfinityThesisTest5
psychopyVersion,2021.2.3
frameRate,60.02204933409673
