Statement,Correct,n,Fasttext.started_mean,Fasttext.started_raw,Fasttext.started_std,Fasttext.stopped_raw,Timer.started_raw,Timer.stopped_raw,fixcross.started_mean,fixcross.started_raw,fixcross.started_std,fixcross.stopped_mean,fixcross.stopped_raw,fixcross.stopped_std,key_resp.corr_mean,key_resp.corr_raw,key_resp.corr_std,key_resp.keys_raw,key_resp.rt_mean,key_resp.rt_raw,key_resp.rt_std,key_resp.started_mean,key_resp.started_raw,key_resp.started_std,key_resp.stopped_raw,order
A minute is infinite,i,1.0,31.959247589111328,31.959247589111328,0.0,,,,31.476722717285156,31.476722717285156,0.0,31.977256774902344,31.977256774902344,0.0,0.0,0.0,0.0,'e',0.23272374272346497,0.23272374272346497,0.0,31.959247589111328,31.959247589111328,0.0,,4.0
Space has an end,i,1.0,25.125274658203125,25.125274658203125,0.0,30.126824021106586,28.126312391331886,,24.641544342041016,24.641544342041016,0.0,25.142566680908203,25.142566680908203,0.0,0.0,0.0,0.0,,,,,25.125274658203125,25.125274658203125,0.0,,2.0
Time  goes on forever,e,1.0,31.110342025756836,31.110342025756836,0.0,,,,30.626596450805664,30.626596450805664,0.0,31.126718521118164,31.126718521118164,0.0,1.0,1.0,0.0,'e',0.33448150753974915,0.33448150753974915,0.0,31.110342025756836,31.110342025756836,0.0,30.62659685499966,3.0
Numbers are finite,i,1.0,24.375835418701172,24.375835418701172,0.0,,,,23.89286231994629,23.89286231994629,0.0,24.393207550048828,24.393207550048828,0.0,0.0,0.0,0.0,'e',0.23041868209838867,0.23041868209838867,0.0,24.375835418701172,24.375835418701172,0.0,,1.0
An inch cannot go on forever,e,1.0,23.3087100982666,23.3087100982666,0.0,,,,22.841955184936523,22.841955184936523,0.0,23.34261703491211,23.34261703491211,0.0,1.0,1.0,0.0,'e',0.5427728295326233,0.5427728295326233,0.0,23.3087100982666,23.3087100982666,0.0,,0.0

extraInfo
participant,0
session,001
date,2021_Nov_20_1158
expName,InfinityThesisTest5
psychopyVersion,2021.2.3
frameRate,59.88339720058978
