SlowInstrKey.keys,SlowInstrKey.rt,SlowInstrLoop.thisRepN,SlowInstrLoop.thisTrialN,SlowInstrLoop.thisN,SlowInstrLoop.thisIndex,SlowInstrLoop.ran,SlowInstructions,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_4.keys,key_resp_4.rt,slowpracticeloop.thisRepN,slowpracticeloop.thisTrialN,slowpracticeloop.thisN,slowpracticeloop.thisIndex,slowpracticeloop.ran,practicetext,practicecorrect,key_resp_3.keys,key_resp_3.rt,SlowKey.keys,SlowKey.corr,SlowKey.rt,encouragekey.keys,SlowLoop.thisRepN,SlowLoop.thisTrialN,SlowLoop.thisN,SlowLoop.thisIndex,SlowLoop.ran,Statement,Correct,encouragekey.rt,endstudykey.keys
space,9.3942,0,0,0,0,1,"You will be shown a total of 80 statements pertaining to mathematics, science, and social concepts. Your task is to determine whether each statement is true or false. Some statements will be difficult and some will be easier.  We do not expect you to know the correct answer for all 80 statements.  Press SPACE to Continue",4902,2022-04-06_16h10.52.553,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.01680471,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,10.1153,0,1,1,1,1,"We urge you to try your best and take your time. Each statement will appear on your screen and you will have 10 seconds to decide if it is true or false. You will hear a beep at 6 seconds that will prompt you to respond within the next 4 seconds. If you fail to respond within this time, the trial will be counted as incorrect and the next statement will appear. Press SPACE to continue",4902,2022-04-06_16h10.52.553,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.01680471,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,16.3315,0,2,2,2,1,"If the statement is true, you will press the “F” key on your keyboard with your left pointer finger; if the statement is false, you will press the “J” key on your keyboard with your right pointer finger. Press SPACE to continue",4902,2022-04-06_16h10.52.553,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.01680471,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,3.7548,0,3,3,3,1,Take your time and go slowly! You have 10 seconds to answer! Press SPACE to continue. ,4902,2022-04-06_16h10.52.553,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.01680471,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,4902,2022-04-06_16h10.52.553,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.01680471,f,1,2.6991,space,3.0369,0,0,0,2,1,Magenta is a color,f,,,,,,,,,,,,,,,
,,,,,,,,4902,2022-04-06_16h10.52.553,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.01680471,j,1,2.5994,space,1.3001,0,1,1,8,1,Mississippi is a country,j,,,,,,,,,,,,,,,
,,,,,,,,4902,2022-04-06_16h10.52.553,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.01680471,f,1,3.1607,space,1.0923,0,2,2,4,1,Humans cannot breathe water,f,,,,,,,,,,,,,,,
,,,,,,,,4902,2022-04-06_16h10.52.553,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.01680471,f,1,1.5959,space,0.993,0,3,3,1,1,Dinosaurs are extinct,f,,,,,,,,,,,,,,,
,,,,,,,,4902,2022-04-06_16h10.52.553,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.01680471,f,1,1.6052,space,0.2028,0,4,4,3,1,A clock is used to tell time,f,,,,,,,,,,,,,,,
,,,,,,,,4902,2022-04-06_16h10.52.553,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.01680471,j,1,2.0479,space,0.4141,0,5,5,9,1,Humans cannot eat food,j,,,,,,,,,,,,,,,
,,,,,,,,4902,2022-04-06_16h10.52.553,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.01680471,j,1,2.1378,space,0.8481,0,6,6,6,1,Jupiter is the planet we live on,j,,,,,,,,,,,,,,,
,,,,,,,,4902,2022-04-06_16h10.52.553,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.01680471,f,1,1.8503,space,0.286,0,7,7,0,1,A circle is a shape,f,,,,,,,,,,,,,,,
